iter,l,b,beta,dAICc,dAIC,chi2,chi2_null,dtheta_cmb,success
166,239.6320086369241,24.769823969811362,0.19963347309321083,-25.245851641121472,-30.045851641121473,7.443867412144202,43.489719053265674,30.319263354836977,True
167,232.90546402749044,15.945775171245156,0.256270073616758,-45.61468927102597,-50.41468927102598,5.663344283643571,62.078033554669545,41.14178956633701,True
168,252.52618477886003,15.778446996179557,0.28861238015996854,-61.72575430666008,-66.52575430666008,14.349138340225899,86.87489264688598,33.821235839321126,True
169,235.1908908072632,20.79386517112825,0.24814862614189842,-43.648785912792306,-48.4487859127923,1.3224487184265294,55.77123463121883,35.885829217957074,True
170,237.2708890857844,10.03895254954898,0.2452834787842046,-39.58683780204838,-44.38683780204838,7.213083801941629,57.59992160399001,44.31281401781916,True
171,234.5389209658478,24.790749511151958,0.2538429400873776,-46.92310470084918,-51.72310470084918,3.23164578948561,60.95475049033479,32.960270927970086,True
172,243.42928878391837,8.251557063268914,0.2520378139160732,-42.1395961546395,-46.939596154639496,1.4094375022687857,54.34903365690828,43.62023587867278,True
173,222.24685362728678,-0.8344877511526849,0.1849931395990118,-14.2446558484048,-19.0446558484048,9.97222736473789,35.01688321314269,60.944860455887685,True
174,236.50038534955604,3.183179875587917,0.2557726888168005,-41.18364618776042,-45.98364618776042,15.881967123901283,67.8656133116617,50.874792481140176,True
175,222.4094976355524,21.13600030391259,0.25862364654567505,-45.76525828263365,-50.56525828263365,4.119768674233329,60.68502695686698,42.83076312311482,True
176,227.6445304758219,20.050405805313822,0.20615314649744967,-25.796363779289983,-30.596363779289984,2.0470659701635197,38.6434297494535,40.58883591319659,True
177,213.60821171572746,23.707462871838217,0.20597517073725916,-23.71746884520069,-28.51746884520069,2.15735693762975,36.67482578283044,46.48999399761101,True
178,231.5234672078676,22.07411307711364,0.25236283365266327,-45.2485959251986,-50.0485959251986,5.219120084749094,61.26771600994769,36.793218872420624,True
179,244.53412262589524,33.026139770898574,0.21499952588465432,-31.88449535208264,-36.68449535208264,13.535944448285493,56.22043980036813,21.106077050718472,True
180,232.05043326817338,21.590808237060152,0.20570256070113907,-26.426851724204727,-31.226851724204728,19.677894591589357,56.904746315794085,36.892898288469624,True
181,226.7297127829949,12.191986656050792,0.233025899796198,-33.87456914779274,-38.67456914779274,25.11088200329841,69.78545115109115,47.51946871472261,True
182,243.04673101793486,25.026921200007678,0.26103773681617015,-51.097473948456674,-55.89747394845667,7.648160263411645,69.54563421186832,28.480396313323883,True
183,228.46559979204798,6.22467399834003,0.22322979541934898,-28.824270162554,-33.624270162554,6.044484830514653,45.66875499306865,51.72752798997546,True
184,212.55488418857726,14.580695675420323,0.18986691170913694,-17.05704810741231,-21.85704810741231,8.471287356050093,36.3283354634624,53.89482043723912,True
185,216.57369233530534,12.30169130119987,0.28117994675282276,-51.02022456598965,-55.82022456598965,11.82127719157586,73.6415017575655,53.20806213872952,True
186,222.3807066271404,34.00336084216522,0.24639293041575672,-42.35851566875663,-47.158515668756635,4.106031287213267,57.2645469559699,33.92564785282528,True
187,238.51950666550516,5.995962766368828,0.23941274454223888,-35.934798792350534,-40.73479879235054,4.6451163022330135,51.37991509458355,47.49767774653159,True
188,248.10891778687466,19.290158384396754,0.24468315094574022,-42.459113421473035,-47.25911342147304,9.075262610065671,62.33437603153871,31.695373508968625,True
189,239.26403308596872,13.086477104905256,0.23443252225299507,-36.288398924307614,-41.08839892430762,5.47429109451035,52.56269001881797,40.72280132278282,True
190,230.55487330601903,29.623267968383047,0.19538861635846036,-23.443547301423383,-28.243547301423384,10.891495460627418,45.1350427620508,31.60923335957066,True
191,214.01534410821336,18.391586134791876,0.2953149470569587,-58.6592460676691,-63.459246067669106,6.076017680624112,75.53526374829322,50.09728900980479,True
192,250.99864893603046,-2.27242349125573,0.25541754321131627,-38.92127777148401,-43.721277771484004,7.508818966668647,57.23009673815265,51.78418740895297,True
193,237.7810395661562,29.31432413175782,0.17181822023951251,-16.12881205191195,-20.928812051911947,3.8114312924030123,30.740243344314962,27.620480335172136,True
194,234.19203917199138,24.767991655659998,0.26821679226366474,-53.58611402803808,-58.38611402803808,10.952419693636656,75.33853372167474,33.16858914460712,True
195,227.00058320773292,23.953975109482624,0.19623586562606274,-22.791449115987803,-27.5914491159878,1.0892647749742232,34.680713890962025,37.931102943466776,True
196,232.2944822274234,-6.401747450046852,0.2530216804356017,-35.45936274284739,-40.259362742847394,9.316542197958341,55.575904940805735,61.33914301055221,True
197,239.4342856606101,19.562435753834187,0.21173927309888868,-28.95013835216489,-33.75013835216489,1.2728187628254597,41.02295711499035,34.88117987533966,True
198,240.6157531633221,4.248943474471362,0.21289319514510968,-25.759189177870695,-30.559189177870696,3.4339262398141654,39.99311541768486,48.3441747392524,True
199,227.86440766124076,11.660642005536934,0.3013553554236165,-64.0038316053578,-68.8038316053578,3.0292989907612684,77.83313059611908,47.366419404718016,True
200,214.44602252536976,20.62314546000094,0.25437752069346653,-41.434372601698854,-46.23437260169886,5.296074590082782,57.53044719178164,48.1727554208882,True
201,245.8231187318752,17.907605351753226,0.20894689691851717,-27.79971757832866,-32.599717578328665,10.608822625766994,49.208540204095655,33.76687854279433,True
202,218.15888494414244,10.864989327534875,0.20721294177752358,-22.779452709790586,-27.579452709790587,11.708518833867572,45.28797154365816,53.41551777575912,True
203,231.8367388540674,13.804316099038449,0.24683837549444532,-40.751889281572986,-45.55188928157299,6.023065699618556,57.574954981191546,43.50829974709952,True
204,213.89870145536906,44.73631087210332,0.21480386610747587,-28.034422300035004,-32.834422300035,5.994697647790245,44.82911994782525,34.066573987235344,True
205,248.397869979154,9.111827962981438,0.2584338742052269,-45.19995190460061,-49.99995190460061,6.732043597818784,62.731995502419394,41.2966111680275,True
206,238.77430719321018,22.68072217684804,0.1607475040729512,-12.377640119686706,-17.177640119686707,3.6776021361165356,26.85524225580324,32.50351563380327,True
207,233.5318118206342,5.480752154103939,0.31540794153405405,-69.14278885363306,-73.94278885363306,5.870810392033969,85.81359924566704,50.02821127087407,True
208,229.83847147819534,27.19093612663861,0.28873228154046326,-63.3943291538459,-68.1943291538459,8.09116555229441,82.28549470614031,33.810756945444105,True
209,218.8366624122171,5.456766431459986,0.23698054991493672,-31.65681714458083,-36.45681714458083,1.5625948032586485,44.01941194783948,57.44376000526257,True
210,214.18530642365602,11.252402165640664,0.2642542461088331,-42.64316051520714,-47.44316051520715,5.922827883226853,59.365988398434,55.473525466052706,True
211,234.0619177589725,24.444236555817994,0.22812465805733204,-35.71313396271254,-40.51313396271254,6.93104851148839,53.44418247420093,33.49808384170454,True
212,211.11485030513654,34.63375366254774,0.23556879439556982,-35.02430197500114,-39.824301975001134,4.266889021357012,50.09119099635815,41.02266456675962,True
213,250.01125454796443,6.134741115353778,0.18196865635402237,-16.331878349452193,-21.131878349452194,4.8676385897402445,31.99951693919244,43.77436793012573,True
214,223.2574293102484,5.001065090386573,0.2633256455756894,-42.64206108854087,-47.442061088540875,6.035391336887381,59.477452425428254,55.42836099727926,True
215,230.81666020325403,24.186286873967433,0.24333888420544703,-41.595295895464645,-46.39529589546464,3.1496601800198007,55.54495607548444,35.52148348764473,True
216,226.7475657513835,14.110856363650356,0.2202233965822533,-29.566746372121507,-34.36674637212151,1.458147802835502,41.82489417495701,45.91252140983846,True
217,232.1953657575693,21.978358571205696,0.1763617672261381,-16.61776337075604,-21.41776337075604,5.987911567218646,33.40567493797469,36.50040470716019,True
218,222.35374917772285,32.71497273560358,0.23586052660108056,-37.82423833664417,-42.62423833664417,0.8492502083034777,49.47348854494765,34.74189740189628,True
219,225.4582079892429,26.47407680117965,0.20946658247714425,-27.543945855946696,-32.3439458559467,3.5236515285926053,41.8675973845393,36.99903623261068,True
220,203.69648324107996,24.324644369973626,0.21055300443583566,-22.927658603409053,-27.727658603409054,8.017563490995892,41.745222094404944,52.57619751455464,True
221,212.49237040038545,17.34229345358422,0.27143961263483957,-46.98930616836631,-51.78930616836631,4.467026964051316,62.25633313241762,51.844313089456975,True
222,217.79367169283395,30.446804743684947,0.21472553333066613,-28.447190640633337,-33.247190640633335,5.3066918476511775,44.553882488284515,39.17848142344106,True
223,232.24016902390701,40.86811395824049,0.2842150102266249,-62.374378018800016,-67.17437801880001,3.8257758005905074,77.00015381939052,23.62163075815815,True
224,212.1972151355768,28.50600144771021,0.2291808225958315,-32.25878562351136,-37.058785623511355,3.5831404389902453,46.641926062501604,44.1329724346135,True
225,228.1157018051032,50.054464728358795,0.21707470228273273,-30.602147961095113,-35.40214796109511,6.3835865283927085,47.78573448948782,23.32504175931467,True
226,219.4501527735129,15.067584784153583,0.23451414771012308,-33.64389741906514,-38.44389741906514,5.87774463678846,50.3216420558536,49.308931208843156,True
227,227.7216962996165,19.344145590318476,0.21726312954379212,-29.730093595149935,-34.530093595149935,2.5517412071959544,43.08183480234589,41.108297341982095,True
228,242.48724461303289,26.235594261838564,0.21907387524067043,-32.9288381930438,-37.728838193043806,7.259386342462946,50.98822453550675,27.70132933025644,True
229,201.94627597299598,1.7828293353317561,0.276387831228101,-39.36099970461596,-44.16099970461596,7.333892002335855,57.49489170695182,70.43426879648935,True
230,226.64138174410613,37.459901068587136,0.18265856409298498,-18.972259616548037,-23.772259616548038,6.710174387710612,36.48243400425865,29.100788600672725,True
231,223.7759072472393,14.453728301490855,0.2318348559430329,-33.44439643817573,-38.24439643817573,13.584705083060564,57.82910152123629,47.28383354107991,True
232,249.3711894752033,39.02401296660726,0.22129914066371015,-34.43356155861562,-39.23356155861562,2.6772158546343015,47.910777413249924,14.013602047991721,True
233,236.20602668755248,17.028425347186328,0.27083565115609665,-53.086232389276134,-57.88623238927613,7.544681013685842,71.43091340296198,38.59428930838669,True
234,220.34949520420764,7.512626517305076,0.1672129457385512,-10.833521226634723,-15.633521226634723,2.753302837049783,24.386824063684507,54.89865030426412,True
235,226.7596499812561,29.150860688639344,0.2628207801693867,-50.29207320602089,-55.09207320602089,4.340455850719544,65.43252905674044,34.285520739733904,True
236,241.62089139060186,15.23999763029245,0.23364022231362463,-36.69254845725587,-41.492548457255864,9.817010053022294,57.30955851027816,37.80768332876091,True
237,226.79133100780408,18.417313551221806,0.2657336657303587,-49.346651656244696,-54.14665165624469,8.083073010782803,68.2297246670275,42.377676364641204,True
238,227.74456266040488,29.923312441855057,0.2158679950527984,-30.630746745396138,-35.430746745396135,2.3316979718815873,43.762444717277724,33.13259802158817,True
239,231.7352832664062,25.3643314596478,0.22113513118992767,-32.754705709641286,-37.55470570964128,2.8198969600845274,46.37460266972581,34.08130668610909,True
240,243.61222396316623,6.732887975982909,0.2504889439008786,-40.9174934311997,-45.7174934311997,3.028290070294374,54.745783501494074,44.99119445753007,True
241,222.04707396828783,11.924432872915137,0.2470851675116029,-38.28465059534636,-43.08465059534637,1.860523365623609,50.945173960969974,50.3201809361458,True
242,222.95231121370796,35.02580269928304,0.21658513118734912,-30.41783054117844,-35.217830541178444,4.120562957816486,45.338393498994925,32.934188497281845,True
243,226.09931890925031,13.632891875363022,0.27438661068128456,-51.52132100640823,-56.321321006408226,10.012186132728216,72.33350713913644,46.661559867971526,True
244,228.64664805645322,5.200688047384576,0.14476648524129723,-5.747250675885795,-10.547250675885795,12.262781145088699,28.810031820974494,52.5323369184732,True
245,223.56346608881222,30.053240362593026,0.23507573415507935,-37.53273673206563,-42.332736732065634,10.855277642763218,59.18801437482885,35.691887051741624,True
246,236.688108965891,22.38824819419439,0.17161958287640736,-15.49239740596667,-20.29239740596667,3.0165300353842532,29.308927441350924,33.78903896220011,True
247,248.7659935955943,16.772548076889812,0.26597720259396607,-51.34710830903997,-56.147108309039965,3.9329656718889208,66.08007398092889,33.86477017541865,True
248,232.0420696736241,8.233269899597365,0.20956801780923853,-25.064442162848913,-29.86444216284891,5.90387562152859,41.7683177843775,48.25487588268285,True
249,239.65536002134857,33.42488295767721,0.18986039426826384,-22.35784703580201,-27.15784703580201,7.107451338565969,40.26529837436798,23.47977166782015,True
250,225.82838686413564,28.000436601230504,0.22799196184595935,-34.882581869767485,-39.68258186976748,1.3797828671400694,47.062364736907554,35.67602707475761,True
251,231.29673725886138,18.262568384410322,0.20397227568088677,-25.188819618902595,-29.988819618902596,13.578761407448198,49.567581026350794,40.0261704736927,True
252,242.39623858675486,17.13553836664947,0.2718865995777836,-54.20678087702002,-59.00678087702002,17.163618252795317,82.17039912981534,35.77430271477809,True
253,224.0818426154093,18.58940614414585,0.26849073369806614,-49.93925947408049,-54.73925947408049,3.9617778695213057,64.7010373436018,43.80279924820564,True
254,231.38876147491544,22.3623561648821,0.2589303934102779,-48.24465066283629,-53.04465066283629,6.237573817359944,65.28222448019623,36.6372711085679,True
255,217.0615769386252,5.2316802316598405,0.31897269474444123,-65.21740108531401,-70.01740108531402,5.148130572415204,81.16553165772922,58.62841668285617,True
256,227.38127484627057,19.34110622531675,0.2844805009319054,-58.59543394859229,-63.395433948592284,8.121014630840564,77.51644857943285,41.303700563468944,True
257,246.09834236714093,24.021008914983213,0.21826539628738498,-32.38724150674493,-37.18724150674493,5.217395037988531,48.404636544733464,28.06944767124329,True
258,227.238984385467,35.783191713550835,0.2144603571055309,-30.30981517869377,-35.10981517869377,9.677358826317793,50.787174005011565,29.671772562055896,True
259,235.28337254746637,10.79818475048874,0.183139697655536,-17.313461830757596,-22.113461830757593,0.619209746393279,28.732671577150874,44.498082610447085,True
260,236.48261615285787,16.956430809855103,0.2169251681818649,-30.19286606990199,-34.992866069901986,1.1222018270342866,42.115067896936274,38.525556198828056,True
261,216.89551412411902,23.8072248846728,0.27687937228831777,-52.84459286719302,-57.644592867193026,2.921905934455513,66.56649880164854,44.30312368353804,True
262,224.143249770089,17.862565541365214,0.22530221169826292,-31.830121706143576,-36.630121706143576,6.108708234383963,48.73882994052754,44.3405807221829,True
263,217.74061542383373,13.21382877195132,0.23305127482607912,-32.201421699848254,-37.00142169984825,1.0634929969162934,44.064914696764546,51.78997344483492,True
264,244.72213228529475,24.148393020378816,0.220045930098096,-33.10075575669492,-37.90075575669493,0.6959953234029623,44.59675108009789,28.51883256362684,True
265,219.4188464669677,7.787757386335667,0.24101000969374342,-34.00492142127284,-38.80492142127284,3.644752311904996,48.44967373317783,55.193580576760745,True
266,248.4757654673748,14.146678456631907,0.20672222047500477,-26.207733613207637,-31.007733613207634,4.17519886514693,41.182932478354566,36.449572302189665,True
267,224.12885129871034,6.677653672635573,0.24142972974846832,-34.87417151581052,-39.674171515810514,7.159853938791175,52.83402545460169,53.54707081168535,True
268,237.42658906589443,15.193365624948777,0.20261126047957836,-24.69414266929182,-29.494142669291822,3.5521674208838587,39.04631009017568,39.63550741307957,True
269,234.37353954522192,11.6770255558406,0.2675122829960724,-49.39217223506624,-54.192172235066245,6.54793044215341,66.74010267721965,44.13484111651302,True
270,233.03357582381642,18.347327246705483,0.2593446573626925,-47.70444705324386,-52.504447053243865,5.123233161220955,63.62768021446482,39.04519900174239,True
271,258.93444694396305,22.956833576821687,0.18763164788890022,-20.48820282015302,-25.288202820153018,2.7397458803914514,34.02794870054447,25.618009736875244,True
272,220.65010750408905,14.136061488719944,0.2403275137024961,-35.92609423907112,-40.72609423907112,1.5418808356484708,48.26797507471959,49.33957171839189,True
273,245.2531645759933,5.212795833844224,0.2613536642003541,-44.877336146649924,-49.67733614664993,5.233662232326347,60.910998378976274,45.92347161119528,True
274,227.84915430921143,23.777422636863058,0.14861708324409312,-8.517499267539463,-13.317499267539464,1.3964950898742603,20.713994357413725,37.56231044737487,True
275,230.3014778904547,45.197580699661906,0.2475964223109483,-44.084446657613455,-48.88444665761346,5.844313571272997,60.72876022888646,23.126000117368353,True
276,243.94823050939965,17.652829284605556,0.23075782407176876,-36.19513748027189,-40.99513748027189,14.175304522340713,61.1704420026126,34.694363212845595,True
277,240.29998967171946,16.54154317291576,0.23567846904688616,-37.79137801382183,-42.59137801382183,10.386866036235496,58.97824405005733,37.17624326432108,True
278,225.13285046635974,14.502853920526405,0.23866145197638178,-36.391453129996854,-41.19145312999685,3.870334522036279,51.06178765203313,46.48047244128444,True
279,216.64657291888645,18.669761288586386,0.2582901949575702,-43.276829180991584,-48.07682918099158,6.128357335476677,60.20518651646826,48.2395160590182,True
280,232.4458222017292,12.062755240606545,0.2480354826612618,-40.800897668442694,-45.6008976684427,6.970625563071496,58.57152323151419,44.7111932338557,True
281,225.82810966379665,19.394406736439095,0.2640582661790111,-48.627750181078724,-53.42775018107872,3.2704699204622703,62.69822010154099,42.15199318609657,True
282,219.31756494731957,31.68658779125446,0.20174750876789282,-24.208625175991717,-29.008625175991718,3.8385770526854586,38.847202228677176,37.38171685003621,True
283,231.98265570188133,26.6892819321005,0.21969623850871955,-32.383988689186,-37.183988689185995,7.605450784999508,50.78943947418551,32.922970753538465,True
284,229.66606593015416,15.528497921292026,0.23995442191970776,-38.046255612565616,-42.84625561256561,4.860477604971539,53.706733217537156,43.1665354964256,True
285,226.833133430965,12.633541455785014,0.30021197941884314,-63.583402821900734,-68.38340282190073,11.878749833747888,86.26215265564862,47.09480851747938,True
286,237.05903572797615,22.580029334305873,0.24214509011125984,-41.61700465583355,-46.41700465583355,4.341702193519598,56.758706849353146,33.44063138948384,True
287,233.44165202492155,9.212944702083531,0.21877502476092692,-28.71050027191801,-33.51050027191801,1.7082009577316075,41.21870122964962,46.740904404859926,True
288,238.6040746966229,27.50354702424775,0.23446233968537195,-39.217976843711995,-44.017976843712,5.874009452350153,55.89198629606215,28.601017778596994,True
289,226.283008775518,11.80835506598125,0.25216676611573874,-41.29308097342271,-46.09308097342271,1.2428561684339927,53.335937141856704,48.07969082708004,True
290,239.18933740589833,41.7249676076796,0.2511769546870148,-47.03894141450161,-51.838941414501605,7.814671255651531,65.65361267015314,18.63541669160397,True
291,208.3403222362528,27.356099916217563,0.2385268555918812,-34.499957335599085,-39.29995733559909,2.7769762056737024,48.07693354127279,47.44741511174914,True
292,221.73726297587194,10.753312160442395,0.2520627017487084,-39.82155127431467,-44.621551274314676,8.695797549392518,59.31734882370719,51.452645618840144,True
293,236.19004753587092,18.53627843944944,0.18458754081889017,-19.09446455487229,-23.89446455487229,3.1293312035871663,33.02379575845946,37.300928045030844,True
294,234.1116595541364,31.290283629122932,0.20613814699374755,-27.79723542967487,-32.59723542967487,9.928120132029745,48.525355561704615,28.271429999231273,True
295,239.86659373799776,9.440973933501528,0.23605717721543007,-35.872753412310004,-40.67275341231001,2.741589082457537,49.414342494767546,43.80507723976714,True
296,224.27889732292482,32.30547995730548,0.20910430183280154,-27.712724878853077,-32.51272487885308,2.9148898410664774,41.42761471991955,33.74967245786687,True
297,230.2960561298003,11.9808266066518,0.2491024681609863,-40.86820022324045,-45.66820022324045,2.990273867466314,54.65847409070676,45.84486234824647,True
298,251.9099650520896,32.413454397912425,0.1796362692000039,-18.91500639833304,-23.715006398333042,0.14966842254970245,29.864674820882744,18.28293348581461,True
299,209.56578356666193,21.504293851687187,0.29242742342162,-56.29887735269973,-61.09887735269974,10.722658283851096,77.82153563655083,50.68144363570469,True
300,218.70952071167955,27.707249081829243,0.16772809786342535,-13.098183034462881,-17.898183034462882,1.588539135689475,25.486722170152355,40.40680217955897,True
301,230.3805156377374,17.329131337087325,0.286199047680462,-59.51987300942025,-64.31987300942026,10.337074998757307,80.65694800817757,41.28788415238148,True
302,221.7446264513965,29.770791541230935,0.25575685404958803,-45.908206611459235,-50.70820661145924,14.466359907050853,71.17456651851009,37.05107739691562,True
303,252.41814715680448,35.02069453501565,0.2432127663820095,-43.74926498770268,-48.54926498770268,2.8235640792646834,57.37282906696736,15.78122651607429,True
304,232.30249085277185,14.129535374179811,0.23613120116967773,-36.53202156475892,-41.33202156475892,2.5221063262085024,49.85412789096742,42.99695053392856,True
305,207.47702183938844,14.241677355073925,0.18512177672957486,-14.700414832753648,-19.50041483275365,13.036230558209782,38.53664539096343,57.361048314927956,True
306,222.7266466208532,25.13637313061959,0.268321782407802,-51.109171341103476,-55.90917134110347,6.009276293009659,67.91844763411314,39.66298141853359,True
307,219.03482145565943,19.34545712449006,0.2455330049563847,-38.90031223246758,-43.70031223246758,17.21530396617428,66.91561619864186,46.25115901049567,True
308,216.6920623945124,28.564779320049077,0.2620967229458109,-47.054203923367496,-51.85420392336749,7.202397248363937,65.05660117173143,41.13929842680501,True
309,245.3760590846581,17.023451993072612,0.2566175641183157,-47.162308087743554,-51.96230808774355,6.499248443070865,64.46155653081442,34.74634397711494,True
310,256.11608022571875,20.55678402174865,0.24753998605088617,-43.48247218510438,-48.282472185104375,2.998732732106772,57.28120491721115,28.417876027676588,True
311,238.4566798236681,12.38271651752837,0.14785836682807862,-7.827565539136572,-12.62756553913657,2.959360883157165,21.586926422293736,41.696655610694414,True
312,231.11564451752696,14.472992145778374,0.21504344428264954,-28.389693818208684,-33.18969381820868,6.644393671892584,45.83408749010127,43.30217523440916,True
313,234.70018120557395,6.017129345487661,0.28670036872577936,-55.71940988571973,-60.519409885719725,5.55152121163974,72.07093109735946,49.038352341475836,True
314,222.2873400556112,10.930717267055522,0.23698401145435743,-34.12168499177692,-38.921684991776914,7.039562489926926,51.96124748170384,50.998277735910456,True
315,222.70550144554767,21.911643542139974,0.215394027156873,-28.61859136473852,-33.41859136473852,0.7654475421154785,40.184038906854,42.06361948646457,True
316,211.85469217765137,6.586660661910712,0.16226424793000957,-8.427711199209206,-13.227711199209207,4.531436911139212,23.75914811034842,60.57430608996489,True
317,217.2869812784476,23.70711920773359,0.24557390373339694,-39.359299235692134,-44.15929923569214,7.440141394306957,57.599440629999094,44.124938472127546,True
318,226.40241793796588,12.815108062732094,0.2385942456828029,-36.15166600453527,-40.95166600453527,5.454405636075843,52.40607164061112,47.17521812565365,True
319,228.98458499376886,33.633832084972,0.31555206795692065,-78.59046627523941,-83.3904662752394,6.003658982241905,95.3941252574813,29.869187967483892,True
320,238.17629163890294,13.856744455546476,0.21087741404414195,-27.40962488538432,-32.20962488538432,3.5494706363719493,41.75909552175627,40.492561790202586,True
321,245.1796895577231,8.763419643425191,0.2254509553337445,-31.74006492662256,-36.54006492662256,1.8584374927756957,44.398502419398255,42.567688733248694,True
322,213.0853688811303,27.73938996666878,0.2148564248529838,-27.168016035153123,-31.968016035153124,13.354876578500015,51.32289261365314,44.05650278858998,True
323,235.29075226866422,12.843345968247064,0.2033688133375552,-24.318104688196826,-29.118104688196826,3.6750943992621607,38.79319908745899,42.68342497790811,True
324,232.4024718491425,12.947441442107799,0.26629290352337476,-48.993998798323524,-53.79399879832353,3.296377567412125,63.09037636573565,43.96574024297688,True
325,225.27006966873972,22.644802254338444,0.236436936282734,-37.389505307070564,-42.18950530707056,8.90007136892235,57.08957667599291,39.95931093383471,True
326,220.29639057485227,26.83529540680165,0.29413535901235976,-63.1121561243385,-67.9121561243385,10.049522066531136,83.96167819086963,39.98868975496248,True
327,243.26980510154874,14.48349540066948,0.3094885196096512,-72.28869326567602,-77.08869326567603,3.564660293322679,86.6533535589987,37.865062377013345,True
328,218.04747814286995,6.746240589608757,0.26281633343924693,-41.68107831500388,-46.481078315003884,6.932241692582271,59.41332000758615,56.82517392598184,True
329,226.00875075869394,2.417574787201718,0.2079905812774539,-22.27354172424533,-27.07354172424533,5.668339441605108,38.74188116585044,56.24737665734727,True
330,229.95853534050505,21.89795811810441,0.2524550170615339,-44.97043466304159,-49.77043466304159,11.534047289906036,67.30448195294763,37.808643065098686,True
331,236.84286837922247,37.992992593304734,0.28404001808278656,-63.15513436827347,-67.95513436827348,5.411462462172114,79.36659683044559,22.169236285030717,True
332,226.02605848364243,-1.5268648657344874,0.16643251582588237,-9.688837292632364,-14.488837292632365,2.5338811776296337,23.022718470262,59.69115611523375,True
