iter,l,b,beta,dAICc,dAIC,chi2,chi2_null,dtheta_cmb,success
333,226.34264142093457,17.689239540468893,0.28277508310516764,-56.940984592652555,-61.74098459265255,6.36946485680329,74.11044944945584,43.216559799033234,True
334,214.36596854476448,19.868256956378385,0.2156799593019591,-26.600413617294183,-31.400413617294184,1.1587723043358702,38.55918592163005,48.77891103260393,True
335,233.2831170638829,29.442487231981953,0.19002245308712112,-21.82856923254962,-26.628569232549616,5.3285680873279215,37.95713731987754,30.102471301646442,True
336,250.60587729164678,-2.1032533120479475,0.2582883683843832,-40.147559838180435,-44.94755983818043,7.959742645175927,58.90730248335636,51.694335306902985,True
337,219.5135396506913,4.239825238490555,0.2681622893719897,-43.26767681175215,-48.06767681175215,6.127658909932378,60.19533572168453,58.08153631492905,True
338,240.7171066434441,22.229855785169704,0.21876884632120955,-32.17168570267131,-36.97168570267131,5.489011920403854,48.46069762307516,31.969018057046586,True
339,235.8572647690802,18.616831864303077,0.21174981437228485,-28.52642939478232,-33.326429394782316,3.0318561535482096,42.35828554833053,37.39441761779712,True
340,235.75010133890905,15.969643389531155,0.2510789355429924,-43.749414041974084,-48.54941404197409,12.398087305287522,66.9475013472616,39.73052554180262,True
341,238.33786734753983,29.745735421630755,0.22856791782097588,-36.937170226422765,-41.73717022642277,4.762139986000413,52.49931021242318,26.979487786645766,True
342,228.44828673633782,24.313861174509498,0.3284205244323759,-83.91773056790474,-88.71773056790474,5.966162866844481,100.68389343474922,36.7994107141489,True
343,244.44754783127715,31.32883090236181,0.22411637629155756,-35.49290120074774,-40.292901200747735,13.367081558632494,59.65998275938023,22.508349039376245,True
344,239.89004420066186,29.540216098751493,0.26083439839792444,-51.48366621231806,-56.28366621231807,1.7666737775964418,64.0503399899145,26.296100127696032,True
345,231.76794731069123,22.91880223047378,0.22245344257963096,-32.92115319288831,-37.721153192888316,5.391807302344143,49.11296049523246,35.98235969991191,True
346,231.30375315007183,7.0199178565844935,0.24935587335560105,-39.41971438469372,-44.219714384693724,6.4484756695490475,56.66819005424277,49.6699890700863,True
347,226.54154293880572,21.751129040874332,0.2820659585879209,-57.90513373115395,-62.70513373115395,3.742874093957255,72.4480078251112,39.891796329128006,True
348,238.5352062796127,6.430107430468224,0.25438417803893143,-42.137201523768915,-46.93720152376891,6.191122688371754,59.12832421214067,47.091823041782455,True
349,225.93398610116319,21.82310438008954,0.28615975995277354,-59.758610496832176,-64.55861049683217,7.783228339557965,78.34183883639014,40.19386460218438,True
350,234.96166874137526,24.48957608211,0.2413564750663893,-41.38642558102285,-46.186425581022846,14.934428417287148,67.12085399831,32.971695429615906,True
351,234.41691671769303,-3.886641960904477,0.1979614348237021,-18.346096927835838,-23.14609692783584,1.4414083755503984,30.587505303386237,58.195689839435765,True
352,230.96849823071574,18.92197093713353,0.22127514112605073,-31.641742478655694,-36.4417424786557,5.483684175721098,47.92542665437679,39.657388389413924,True
353,240.17646683934416,10.08515898707269,0.33032139244333847,-81.02862183775557,-85.82862183775558,4.682291156483248,96.51091299423882,43.092684744632365,True
354,217.49711065540896,18.837442617764978,0.291159188307723,-58.315522915328266,-63.11552291532827,3.894575078789008,73.01009799411727,47.58486446332871,True
355,205.07872463146083,9.822645041802172,0.28062939629987116,-45.18922784466515,-49.98922784466515,3.198130006497468,59.187357851162616,62.24083833397374,True
356,236.06982710203525,20.36314211744127,0.29471034763620607,-66.01043801984045,-70.81043801984046,10.21459993856373,87.02503795840418,35.803293327429586,True
357,228.53227089359103,8.470566929469678,0.1916172027890559,-18.881602907476374,-23.681602907476375,4.53868389692486,34.22028680440123,49.749151505970175,True
358,241.6189484569033,12.29391536851562,0.24489658991204474,-40.48365371618297,-45.28365371618297,4.907841935653348,56.19149565183632,40.50588171485206,True
359,215.73811921049003,21.980490814301188,0.1606001810892468,-10.311937779512984,-15.111937779512985,12.779073868991567,33.89101164850455,46.35917765133051,True
360,224.90218694627112,16.031237619505937,0.19749852326086853,-21.759137449361184,-26.559137449361184,2.65477387293414,35.213911322295324,45.36890960143713,True
361,246.19634457201306,23.49792146132731,0.27571149272981205,-57.99121701095575,-62.79121701095575,2.9074714566258137,71.69868846758156,28.502705259779443,True
362,222.68717283424314,12.959046748587884,0.25137989730802823,-40.49385759128597,-45.29385759128597,7.162728480959752,58.45658607224572,49.11484780017697,True
363,225.5969891308138,17.87935359500695,0.25394647552617466,-43.71305717197673,-48.513057171976726,6.140852190713529,60.65390936269026,43.488630265795635,True
364,231.06098829912366,27.77941384984019,0.17999327513836938,-18.187678920047748,-22.98767892004775,10.692232255670193,39.67991117571794,32.64620350312695,True
365,230.19219494815235,24.17445241573828,0.20478827284516687,-26.23304308540432,-31.033043085404316,1.575185399360981,38.6082284847653,35.88955228773047,True
366,229.58907646005582,17.500503250893292,0.17476471330067364,-15.37278037307642,-20.17278037307642,4.750294555794923,30.923074928871344,41.571599472014746,True
367,230.85743233646284,19.77050677111858,0.21705610379564336,-30.182022014905677,-34.98202201490568,4.962355521957637,45.944377536863314,39.022538872883395,True
368,217.13793760008878,22.554192450139205,0.2571530769658672,-43.90502528368352,-48.705025283683526,11.367851191895415,66.07287647557894,45.052513788457674,True
369,231.5091887616446,3.411695483526975,0.19505825663823234,-19.10957629541194,-23.909576295411938,9.314675947450352,39.22425224286229,52.77856145069661,True
370,226.93977325240235,34.0477180181186,0.2678217191260922,-53.167157761256604,-57.9671577612566,1.4512905275379766,65.41844828879458,30.922947849723638,True
371,218.4097203699098,32.3526174650359,0.23200166819829876,-35.337806868365746,-40.13780686836575,3.5179321091616274,49.65573897752738,37.55903459557337,True
372,240.6998882198025,15.946879434395496,0.23318289066602843,-36.641953487441675,-41.44195348744167,1.9852372158547502,49.427190703296425,37.542719343539005,True
373,237.09422151012012,18.74702727837883,0.259021070568083,-48.23115207172928,-53.03115207172928,5.459264514715148,64.49041658644443,36.683528506972515,True
374,228.67147276356772,13.197988630369123,0.2430489620202514,-38.4720902758201,-43.272090275820105,8.146703509310857,57.41879378513096,45.646191700762145,True
375,231.9350647114919,26.076135004819143,0.24964676561701662,-44.85875947919476,-49.658759479194764,4.324999995393363,59.983759474588126,33.41853467028326,True
376,223.30015884753277,22.488430448680994,0.18856375940164943,-19.564469712308135,-24.364469712308136,8.204466924844056,38.56893663715219,41.267042418914315,True
377,239.06497986113328,35.18549930271779,0.21213299168656868,-30.600669843074897,-35.400669843074894,6.222744081901997,47.623413924976894,22.58740453437539,True
378,225.07217731895597,6.427359811317114,0.19179829599369408,-18.094773666263972,-22.894773666263973,8.482385031939806,37.37715869820378,53.266321656193526,True
379,225.0590517291726,4.659269212382605,0.18646258275651312,-16.146595613152734,-20.94659561315273,4.431734595075417,31.37833020822815,54.7861929195003,True
380,241.08299056694,21.57132147750685,0.24104590351863797,-41.25859735584137,-46.05859735584137,6.537391087026587,58.595988442867956,32.37598130197487,True
381,233.34842649586983,17.977856670235404,0.24979395586493203,-43.425200552646004,-48.22520055264601,8.005930469955828,62.231131022601836,39.19416723403354,True
382,240.1378723339614,5.560757417041859,0.3360769633827567,-81.1964864697642,-85.99648646976419,6.63714018261426,98.63362665237845,47.29211855337232,True
383,227.9253049757005,29.523969493096402,0.21423062320924527,-29.998461130119445,-34.79846113011945,8.16667634296618,48.965137473085626,33.298052737189174,True
384,248.39980327244933,9.38333780791946,0.23190871567476345,-34.37985770332817,-39.179857703328175,10.294094300299166,55.47395200362734,41.03484924172834,True
385,219.05181859654806,14.211398488953535,0.2757158989429005,-50.19701402174185,-54.997014021741855,10.554557607537866,71.55157162927972,50.22128108650898,True
386,214.8670280555105,19.02563484867618,0.22141175996507811,-28.578496644292517,-33.37849664429252,4.606706418599439,43.985203062891955,49.08713789909442,True
387,219.95779136825627,15.552148306086698,0.2553246647743259,-42.170602987659606,-46.9706029876596,1.8780756718662355,54.84867865952584,48.62553669061348,True
388,226.88563132551639,11.269596414897181,0.22048412645865084,-28.987833230582588,-33.78783323058259,1.0635983439115968,40.851431574494185,48.21110182017181,True
389,245.47233880550777,15.79960458344323,0.24113443795812284,-40.05205542552342,-44.85205542552342,3.112120888686687,53.96417631421011,35.8505935444178,True
390,238.55108383599966,14.340874761104644,0.22836188355762793,-34.1622584317629,-38.9622584317629,1.2187733068834958,46.181031738646396,39.89704083534867,True
391,227.28699945335077,50.747533568836175,0.21580081564884723,-29.932355101508733,-34.73235510150873,2.1509834594501136,42.88333856095885,23.73880966884181,True
392,227.4059529678811,6.264996573966234,0.19601947887260565,-19.638717720297752,-24.438717720297753,11.309528355349977,41.74824607564773,52.21698162406806,True
393,244.91005031453426,16.07219130111381,0.2519117848451733,-44.77402041118614,-49.57402041118614,3.92090728899038,59.49492770017652,35.79557923464369,True
394,215.6558822978781,20.120023366310463,0.2109130238473798,-25.294161092184225,-30.094161092184226,12.451969667972133,48.54613076015636,47.77654081661078,True
395,236.65931932722253,27.865138366737554,0.2147084795863003,-31.03678236244033,-35.83678236244033,5.3224509143098775,47.15923327675021,29.366497006535145,True
396,228.55971139065164,14.02849360795725,0.29329436121005326,-61.27284013127942,-66.07284013127942,4.186158865064195,76.25899899634362,45.00743587681343,True
397,207.26780426593703,26.299886411032105,0.20652628011197466,-22.78018174371826,-27.58018174371826,2.7960457630979905,36.37622750681625,48.86543763904624,True
398,216.61431925676732,17.03116162634307,0.23339253178562236,-32.97778340538723,-37.777783405387225,5.814788189209878,49.5925715945971,49.50379937211834,True
399,224.76416647603364,21.941774670140163,0.2707526054920869,-52.080869747164655,-56.88086974716466,3.008147484358282,65.88901723152294,40.79822807745874,True
400,221.71739259547337,13.299518248984493,0.2732732488872822,-49.64957449392104,-54.44957449392104,3.190845084965269,63.64041957888631,49.39240996294867,True
401,238.3300134415343,19.361846503496047,0.21279151150306147,-29.241339735736886,-34.041339735736884,2.7213430555523077,42.762682791289194,35.566591099184514,True
402,202.85351356757104,-5.904992887332567,0.2072187697751437,-16.025265987484527,-20.825265987484528,5.93265837774571,32.75792436523024,75.95747575757662,True
403,221.3496718108033,12.065236458948501,0.28215098757184554,-53.035273126041304,-57.83527312604131,6.802511729659338,70.63778485570064,50.60217796308433,True
404,229.41318804886902,30.218254448423306,0.2697386995005352,-54.29895710013799,-59.09895710013799,5.99305936593405,71.09201646607204,31.890056240524345,True
405,242.2155631143066,9.296997451988208,0.18914199778678076,-19.209863899786797,-24.009863899786794,1.0442556443093507,31.054119544096146,43.0620959800123,True
406,222.6299556336001,27.01638266732847,0.23164252015476272,-35.58696796288684,-40.38696796288684,4.871641344723021,51.25860930760986,38.37874942153306,True
407,213.24019229158054,11.903533793549602,0.25914107778135986,-40.49233953736131,-45.292339537361315,7.088882630765273,58.381222168126584,55.53907613360508,True
408,227.62946990497244,2.85297389727753,0.2450844234269423,-35.582905434840285,-40.38290543484028,3.7696955202830433,50.152600955123326,55.07790848554819,True
409,214.63415023284136,9.91878374254814,0.27827149319457395,-48.11853596517927,-52.918535965179274,1.9306397581304005,60.84917572330967,56.25713899375142,True
410,218.17469876166678,9.340482745412402,0.2608938902226139,-41.90112024510645,-46.70112024510645,5.48188976677665,58.1830100118831,54.63674665125935,True
411,240.46723852413947,16.269430242951753,0.19132583738914605,-21.18442611278265,-25.98442611278265,8.354929394862907,40.33935550764556,37.34973438985682,True
412,222.21818835591017,13.113009079920385,0.22278908296379143,-29.43389339866381,-34.23389339866381,4.209392826336832,44.44328622500064,49.25655027111894,True
413,220.73655574792778,17.89803387328341,0.2877321434272248,-57.59178884388075,-62.39178884388075,8.040018965909567,76.43180780979031,46.32707340000871,True
414,241.040083526453,16.5928663592736,0.1774893985101385,-16.79044702918507,-21.59044702918507,3.1199912201211184,30.71043824930619,36.81902329624169,True
415,251.45401108937511,6.85074266840148,0.24187099881840118,-37.32189676400141,-42.12189676400141,4.173595359721311,52.295492123722724,42.75638665021415,True
416,229.57906089097406,1.1681565498754523,0.20817596796328447,-22.438691300344516,-27.238691300344517,7.126476976148563,40.36516827649308,55.652098638632445,True
417,236.59020049920963,9.47639930230961,0.18595919384211818,-18.012367842484334,-22.812367842484335,2.7255430197506474,31.53791086223498,45.10956511114588,True
418,219.51334023802147,12.344430902612471,0.23434557484912671,-32.88454340852587,-37.68454340852587,6.165567949280597,49.85011135780647,51.43682278269873,True
419,238.0338900861085,28.339151447999587,0.2863789740633408,-63.89384588858401,-68.69384588858401,12.214381228657784,86.9082271172418,28.24252011157624,True
420,216.29859507128563,8.000550615884144,0.2811084892312946,-49.159306817197105,-53.95930681719711,7.097491866512023,67.05679868370913,56.81041851313587,True
421,225.34693453210696,9.416066270205413,0.27365766555871524,-49.354709210630716,-54.15470921063072,5.675511199571298,65.83022041020202,50.58811565880937,True
422,216.1066605225571,0.6385073656109265,0.29068220761211067,-49.78326617454066,-54.58326617454066,11.660844982581073,72.24411115712174,62.963272429031065,True
423,233.93121149057527,9.19229769648117,0.19948621022689778,-22.088583066023762,-26.888583066023763,4.235026298374058,37.12360936439782,46.53568377848086,True
424,229.06716230522494,5.25608284483219,0.25808475049659063,-41.89387958321831,-46.69387958321831,5.321000831210528,58.01488041442884,52.28119615147107,True
425,251.93085180404017,20.63806041313257,0.23601317304959274,-38.89608241384228,-43.696082413842284,1.230101100943268,50.92618351478555,29.277468654641666,True
426,217.82723795090567,17.75847074451339,0.25442308891135623,-41.791343345376575,-46.59134334537657,5.014070125965134,57.605413471341706,48.201680623328556,True
427,225.49012535729008,29.437347907414406,0.18003238069886632,-17.741309222405448,-22.54130922240545,1.1610359368499161,29.702345159255366,34.884579121037476,True
428,242.16355210510807,24.0581936067076,0.22653741521569815,-35.64328382749255,-40.44328382749256,7.405387041969894,53.84867086946245,29.721003956178155,True
429,230.6910694775412,18.772563512461623,0.21109309093985204,-27.764173467890103,-32.5641734678901,7.527136528884226,46.09130999677433,39.92972740351027,True
430,235.4796552945105,23.274588519658373,0.24304579799434967,-41.96620464200207,-46.766204642002066,2.6242337867158763,55.39043842871794,33.681441395822795,True
431,236.65654966479647,10.145067628524735,0.21841553355101065,-29.133237863001344,-33.933237863001345,5.345828206114518,45.27906606911586,44.47900586098755,True
432,248.3405424592181,30.71413456906366,0.2930568106991904,-68.29697510680785,-73.09697510680785,3.5019278888113226,82.59890299561917,21.218224403995308,True
433,211.3917539735844,22.633954388282397,0.22970303752152085,-31.3296265516131,-36.1296265516131,3.914948806199307,46.044575357812406,48.68882985819727,True
434,224.10498303746263,39.296086945397704,0.2816043081802189,-59.289067594650035,-64.08906759465003,18.911675346577844,89.00074294122788,29.803270970510106,True
435,219.4698428549148,17.9153326890023,0.24718391062802658,-39.33897457244895,-44.138974572448944,1.6025940921345352,51.74156866458348,47.07857576839965,True
436,232.00148678884,6.211411097573638,0.2692624610923259,-47.53290118077699,-52.33290118077699,11.3883503848161,69.72125156559309,50.06207071624869,True
437,201.79300259344257,25.999101466167197,0.1880413596960861,-15.888446229121346,-20.688446229121347,10.672837874422079,37.361284103543426,52.70566111984377,True
438,239.13547871714354,10.834057436015572,0.20420919638207163,-24.42021201212031,-29.220212012120307,8.785816608390027,44.006028620510335,42.82001288464481,True
439,218.10066562103205,26.530884573842044,0.1890711141963311,-19.362086502572602,-24.1620865025726,7.152917211689703,37.3150037142623,41.60971351027289,True
440,220.1602424698296,23.43393419976352,0.21100452299232558,-26.775806383552492,-31.575806383552493,2.4702902454575724,40.046096629010066,42.506047894746054,True
441,220.77955167042217,24.635280517379,0.23987860788101376,-38.13044324109071,-42.930443241090714,5.695191764377545,54.625635005468254,41.24470569109224,True
442,239.73459659666185,12.704744773693033,0.23252997823184335,-35.45082294684481,-40.250822946844806,8.703248732851403,54.95407167969621,40.8747074688099,True
443,224.8653892464182,31.886201098466753,0.2501858131817942,-44.429635344038225,-49.22963534403822,5.053692948329035,60.28332829236726,33.64200231838852,True
444,231.54587582456435,18.575929819275583,0.20544870489060316,-25.794662927238072,-30.594662927238073,1.9155502390324797,38.51021316627055,39.63418117018168,True
445,232.50831309766366,5.7565209908799,0.2495049020137076,-39.18913389871602,-43.98913389871603,13.757834306565647,63.746968205281675,50.23661942638091,True
446,234.5224706814937,13.117793438465524,0.26466231852223615,-48.66543179619991,-53.46543179619991,4.447182830525467,63.91261462672538,42.79962767743903,True
447,200.50716586417008,20.224855537730562,0.23398573669912115,-29.05078095079513,-33.85078095079513,3.261933996832429,43.11271494762756,57.549386849660344,True
448,239.0025296982737,1.744001113392029,0.3238984190676877,-71.93079414047395,-76.73079414047395,23.73686944508726,106.46766358556121,51.25946959652011,True
449,218.9398853082596,22.269746336928705,0.20704611915333498,-24.981005380791206,-29.781005380791207,9.439630628725688,45.220636009516895,44.124332459250034,True
450,220.38555474487666,21.415726607365016,0.22568189226502608,-31.888369986563482,-36.68836998656349,10.869966756827015,53.5583367433905,43.8587439591419,True
451,216.0571347053517,28.245479878105726,0.20846841945360073,-25.637549865912117,-30.437549865912118,4.984117302706956,41.421667168619074,41.768013771705284,True
452,215.14265128411108,11.954762876771795,0.2255405313018326,-28.54246656721448,-33.34246656721448,4.228543718808653,43.57101028602313,54.342004560961165,True
453,237.49767067040284,10.382275606078188,0.28174435932440556,-55.86091424696959,-60.6609142469696,8.306341246233561,74.96725549320315,43.90694737156231,True
454,243.56706080439452,17.63035368063929,0.29193196379085334,-64.39150481375592,-69.19150481375591,9.017328601368515,84.20883341512443,34.86177453569369,True
455,243.72680578611215,27.32761581091019,0.19365877001893345,-23.495510905594962,-28.29551090559496,1.5127662035454166,35.80827710914038,26.191163949962128,True
456,230.47679889689044,7.07739021217065,0.28965601379118777,-56.81208077885867,-61.612080778858676,4.248909391893684,71.86099017075236,50.010248849610406,True
457,221.34671892882517,34.2260620179879,0.30172589384629456,-68.56714260543637,-73.36714260543637,1.349287515485665,80.71643012092204,34.4712209696498,True
458,224.40324837141313,11.623418452613034,0.23735746511100503,-34.92262659181017,-39.72262659181017,5.354793190086982,51.07741978189715,49.253598572465066,True
459,242.2624611853043,15.569293815560865,0.2416657978632624,-40.132606318357915,-44.93260631835791,6.2076495941170275,57.14025591247494,37.25334619568661,True
460,211.93999445353091,13.520470809239319,0.2931493333163713,-54.9211439975183,-59.7211439975183,9.866869301208709,75.588013298727,55.090473453099975,True
461,238.7373352354853,24.495830340136816,0.19984800226550975,-25.244769039983964,-30.044769039983965,6.258973736486891,42.303742776470855,30.9944226493679,True
462,228.52477885861904,33.805316757712006,0.31116930497999234,-76.00678888367432,-80.80678888367432,6.391115838631341,93.19790472230565,30.05412931995976,True
463,233.7875519102481,21.339135129351703,0.25681657292145277,-47.447776184441835,-52.24777618444183,8.445543948448684,66.69332013289052,36.164139523753484,True
464,236.72812832395613,17.983584135591833,0.3307397401278489,-85.02876118357237,-89.82876118357237,3.4911123371180333,99.31987352069041,37.5181240205596,True
465,209.10955988437325,25.586198733385086,0.253536608057756,-40.33169069447652,-45.13169069447652,14.555678536703095,65.68736923117962,48.1306906232667,True
466,219.62502004845177,20.846969799346375,0.18492838680236212,-17.678263332095874,-22.47826333209587,3.770665104340877,32.24892843643675,44.75472300269987,True
467,227.45751309550326,34.44964859641388,0.21623595396712553,-30.98996180293945,-35.78996180293945,3.591598286937397,45.38156008987685,30.337864327295595,True
468,216.70765697942713,12.589325543060639,0.2187834960733074,-26.724281194247506,-31.524281194247507,5.2784879811812155,42.80276917542872,52.90062341967617,True
469,224.72580233742343,31.21289029811173,0.17933922708175237,-17.531475882575123,-22.33147588257512,2.1315737966374915,30.463049679212613,34.17343998841512,True
470,205.22768547808778,10.614381480582965,0.29411556945676304,-51.08593954224416,-55.88593954224416,5.217238461692345,67.1031780039365,61.541860683823394,True
471,236.53671980049978,31.262381112052708,0.23551784821499677,-39.845692332761786,-44.64569233276179,2.1023886505103557,52.748080983272146,26.859698408222744,True
472,246.033385186186,23.151150974016616,0.21702095660259726,-31.769509915685028,-36.569509915685025,5.98692611733861,48.55643603302364,28.880178055207395,True
473,231.92191252133912,25.10495089104094,0.2947772328956578,-66.57503758753434,-71.37503758753434,10.564474580837953,87.93951216837229,34.17551911430488,True
474,246.28672868246974,18.889695699081617,0.22898578184011864,-35.776203191256144,-40.57620319125614,7.161213155806603,53.73741634706275,32.691500460609845,True
475,253.19946325036426,22.060452816587297,0.2298775851004139,-36.5410163151045,-41.3410163151045,1.6045914777904784,48.945607792894975,27.582897020068266,True
476,225.0155961777531,29.330294368346323,0.24882389908425823,-43.6020594596972,-48.4020594596972,7.174940144372483,61.576999604069684,35.25826858207094,True
477,217.01389796269433,25.86441787229038,0.25588914196301094,-43.99747089006033,-48.797470890060325,7.406601370892664,62.20407226095299,42.773947140087806,True
478,233.08354673890963,32.27856925553357,0.24555716453532328,-43.902560333551236,-48.70256033355124,6.484742703445002,61.18730303699624,28.20115025918069,True
479,234.1050207704343,18.80485251263631,0.2105535275382598,-27.9558789182415,-32.7558789182415,1.83584125428233,40.59172017252383,38.1108472443467,True
480,231.28082742128632,4.438477501972182,0.24742143779905812,-37.682315451435535,-42.48231545143554,10.723064413843044,59.20537986527858,51.96659627353003,True
481,236.5634683217853,18.47489683560888,0.2148445357768043,-29.717913885844318,-34.51791388584432,5.2988623100909855,45.816776195935304,37.17291643516958,True
482,244.45458456508624,7.782656385659841,0.16592718007621488,-12.077287897835408,-16.87728789783541,8.216738630592694,31.094026528428103,43.72659470131125,True
483,228.1565561679912,20.1504028182323,0.18672904150082692,-19.29663629239342,-24.09663629239342,8.055736199926898,38.15237249232032,40.21808147825478,True
484,225.02729205042016,9.957141910115531,0.301500430695614,-62.381938057803026,-67.18193805780302,2.40289880652936,75.58483686433239,50.303869149549534,True
485,220.1080293084782,24.89324757456643,0.25884303070519077,-46.02899948391382,-50.82899948391382,12.275943975354366,69.10494345926818,41.4826294246002,True
486,240.72575105133154,15.101334336588973,0.2901874815610864,-62.33737405640125,-67.13737405640126,10.08937635724934,83.22675041365059,38.29593171774684,True
487,221.96079414216672,9.985573608815468,0.2074860899234088,-23.365507811516537,-28.165507811516537,4.1345307700070855,38.30003858152362,51.95843862688922,True
488,226.91492125979553,-7.026085183943328,0.24993843011685807,-33.31737338875935,-38.117373388759354,3.5913200880986764,47.70869347685803,64.16556236254263,True
489,224.28754830662842,19.64474635829103,0.23088336578812152,-34.38074143012179,-39.180741430121785,9.663471212468023,54.84421264258981,42.85532619259684,True
490,223.34921214874797,-1.3887869875644525,0.23808790824915274,-30.70033304085893,-35.50033304085893,9.020741965370977,50.52107500622991,60.87078589249335,True
491,242.11856738173583,11.671625849890825,0.24876567621865786,-41.93368597581127,-46.73368597581127,8.383792279070825,61.117478254882094,40.892011475147115,True
492,222.6902469456669,9.623941573186041,0.1967043291354434,-19.943567992265496,-24.743567992265497,13.950268414034852,44.69383640630035,51.8528483241974,True
493,213.48752789484206,25.655569158390243,0.26183434976899683,-45.341544475390954,-50.14154447539095,9.83368725017525,65.9752317255662,45.208312132191224,True
494,212.45343008055244,14.12538717656554,0.28108173098920775,-50.048861559743884,-54.84886155974388,16.18776809215211,77.03662965189599,54.306599038116445,True
495,255.04277888755638,16.7677507829233,0.24219625235927733,-40.335756391117485,-45.13575639111748,2.628020128986766,53.76377652010425,32.331981403589985,True
496,224.03263710163733,2.5348166673397845,0.22199963727733868,-26.592812917877094,-31.392812917877094,1.311394070823276,38.70420698870037,57.13579507114737,True
497,227.53384729613373,19.923507321465365,0.2482682524648931,-42.22372374682212,-47.023723746822114,5.629353364955688,58.653077111777804,40.75281870214125,True
498,229.78772103953233,5.79799024917453,0.20334580736397856,-22.13004120961466,-26.93004120961466,6.252669274936875,39.182710484551535,51.46129763644917,True
499,220.20006848679498,15.608975596171218,0.21187901642123586,-25.736420061160562,-30.536420061160563,14.293833912906296,50.830253974066856,48.43689428217828,True
