pack,variant,model,obs_name,bmin,mag_num,pm_sig_max,pm_tot_max,pm_is_none,z_mean,amp_pred,proj_meas
wagenveld,baseline,O0_intercept,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.015994210885675982,0.01543132418387853
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.015994210885675982,0.018897469754071302
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.015994210885675982,0.01608030656779621
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.015994210885675982,0.012120110297758824
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.015994210885675982,0.010526727006253749
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.015994210885675982,0.02389614616623605
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.015994210885675982,0.0201665451279363
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.015994210885675982,0.01732447876856761
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.015994210885675982,0.015622548898575925
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.015994210885675982,0.01517761177643674
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.015994210885675982,0.01564320002739252
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.015994210885675982,0.011558707068059861
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.015994210885675982,0.011677263677543315
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.015994210885675982,0.010578901320054412
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.015994210885675982,0.010412389991924256
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.015994210885675982,0.016787630850862843
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.015994210885675982,0.019556426965324974
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.015994210885675982,0.018944659838262556
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.015994210885675982,0.01633932994480553
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.015994210885675982,0.016280671702451458
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.015994210885675982,0.014786888537094704
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.015994210885675982,0.01579932236843852
wagenveld,baseline,O0_intercept,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.015994210885675982,0.02302364486948657
wagenveld,baseline,O0_intercept,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.015994210885675982,0.016784867316692573
wagenveld,baseline,O0_intercept,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.015994210885675982,0.02004784234611724
wagenveld,baseline,O1_bmin,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.015680741741980288,0.01330208720813796
wagenveld,baseline,O1_bmin,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.015680741741980288,0.017671356693435617
wagenveld,baseline,O1_bmin,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.015680741741980288,0.015413048263057443
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.02149669360633404,0.01890991935126622
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.018588717674157165,0.016083723634406712
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.015680741741980288,0.012105855769725699
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.012772765809803412,0.010490717438777379
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.02149669360633404,0.023941295646315235
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.018588717674157165,0.020188950731864514
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.015680741741980288,0.017323670442616002
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.012772765809803412,0.015587440573362851
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.015680741741980288,0.015185864246505216
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.015680741741980288,0.015645125698135347
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.015680741741980288,0.011566778866395828
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.015680741741980288,0.011666175840603856
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.015680741741980288,0.010566349209569672
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.015680741741980288,0.010402817136927936
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.015680741741980288,0.01678732968776589
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.015680741741980288,0.01957470022113631
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.015680741741980288,0.018947591066431548
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.015680741741980288,0.016347472340740545
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.015680741741980288,0.01626566680781019
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.015680741741980288,0.01480122418144745
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.015680741741980288,0.015783468736226065
wagenveld,baseline,O1_bmin,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.015680741741980288,0.02307677390565235
wagenveld,baseline,O1_bmin,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.015680741741980288,0.0168519611665954
wagenveld,baseline,O1_bmin,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.015680741741980288,0.020032758506686718
wagenveld,baseline,O2_bmin_mag,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.01446225846479043,0.013346985062340022
wagenveld,baseline,O2_bmin_mag,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.01446225846479043,0.017693473059914686
wagenveld,baseline,O2_bmin_mag,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.01446225846479043,0.015241493118401065
wagenveld,baseline,O2_bmin_mag,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.021350252222552227,0.01874555822420924
wagenveld,baseline,O2_bmin_mag,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.01790625534367133,0.01596845940727597
wagenveld,baseline,O2_bmin_mag,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.01446225846479043,0.012002324750041158
wagenveld,baseline,O2_bmin_mag,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.011018261585909532,0.010418116825740733
wagenveld,baseline,O2_bmin_mag,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.021350252222552227,0.023951726396856384
wagenveld,baseline,O2_bmin_mag,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.01790625534367133,0.020217231533680532
wagenveld,baseline,O2_bmin_mag,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.01446225846479043,0.017363755874872037
wagenveld,baseline,O2_bmin_mag,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.011018261585909532,0.015607113839472015
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.01446225846479043,0.015131843197049516
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.01446225846479043,0.015557902392310205
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.01446225846479043,0.011645561186885322
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.01446225846479043,0.011559543593671171
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.01446225846479043,0.010507950860187066
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.01446225846479043,0.010279577125209518
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.01732670314420183,0.01695070995620121
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.01732670314420183,0.019673193200237016
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.01732670314420183,0.01902948366731958
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.01732670314420183,0.01642262938676551
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.01732670314420183,0.01633107248075408
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.01732670314420183,0.0148474178889938
wagenveld,baseline,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.01732670314420183,0.015851420211394796
wagenveld,baseline,O2_bmin_mag,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.01732670314420183,0.023171447625628012
wagenveld,baseline,O2_bmin_mag,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.01732670314420183,0.017070721893454283
wagenveld,baseline,O2_bmin_mag,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.01732670314420183,0.02009328988470573
wagenveld,baseline,O3_bmin_mag_pm,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.01598746489762008,0.013387013684179098
wagenveld,baseline,O3_bmin_mag_pm,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.01598746489762008,0.017725872691293117
wagenveld,baseline,O3_bmin_mag_pm,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.01598746489762008,0.015266332536340297
wagenveld,baseline,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.021780750923985827,0.018778989659449446
wagenveld,baseline,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.01888410791080295,0.015998414246807112
wagenveld,baseline,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.01598746489762008,0.01202900408588024
wagenveld,baseline,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.013090821884437205,0.010440083530719747
wagenveld,baseline,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.021780750923985827,0.02398279841762829
wagenveld,baseline,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.01888410791080295,0.020243958332808034
wagenveld,baseline,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.01598746489762008,0.01738632256832427
wagenveld,baseline,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.013090821884437205,0.01562511047964654
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.013559334829850828,0.015160001650979998
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.01367069060669294,0.015586434543774088
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.012911933290182528,0.011668225963574686
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.014022230320737619,0.011586851284119893
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.012856255401761472,0.01053304218592146
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.010887895504388824,0.01030781542898114
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.01633304759668382,0.016968267807124612
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.017091804913194234,0.01969633719116632
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.016980449136352122,0.019050903641157153
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.01744334462723891,0.016445160521998167
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.017331988850396798,0.016350366447117896
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.014309009810890116,0.014872127050145774
wagenveld,baseline,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.016277369708262764,0.01587047807396248
wagenveld,baseline,O3_bmin_mag_pm,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.02011165863221073,0.02321423172124694
wagenveld,baseline,O3_bmin_mag_pm,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.02011165863221073,0.017100187213880274
wagenveld,baseline,O3_bmin_mag_pm,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.02011165863221073,0.020109055493634505
wagenveld,baseline,O4_full_plus_z,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.016882403877120433,0.013488999230873619
wagenveld,baseline,O4_full_plus_z,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.016407178467704838,0.01780582149776807
wagenveld,baseline,O4_full_plus_z,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.01554127289669197,0.015300417381668477
wagenveld,baseline,O4_full_plus_z,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.02189484564283147,0.018834703895578852
wagenveld,baseline,O4_full_plus_z,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.019005219967781452,0.016052919876003484
wagenveld,baseline,O4_full_plus_z,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.01611671684596324,0.012077543099900227
wagenveld,baseline,O4_full_plus_z,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.01322926708064857,0.010481655317102368
wagenveld,baseline,O4_full_plus_z,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.02186732601413486,0.024057332026449735
wagenveld,baseline,O4_full_plus_z,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.018976730814610158,0.02031075714247916
wagenveld,baseline,O4_full_plus_z,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.01608763624691604,0.017444886613410083
wagenveld,baseline,O4_full_plus_z,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.013199513257773878,0.01566969999483222
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.013614178709809483,0.01521897759189298
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.01372046431885568,0.015641517489929993
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.012950235310332694,0.011733133247179037
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.014079007420855626,0.011636529700393538
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.012897092505809594,0.010584311564791248
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.01093375748929848,0.010357516244452605
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.016405152488549662,0.017032289234946867
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.017175381497072647,0.019764482676296664
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.01706909588802645,0.019112496855597325
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.017533924599072593,0.01650876573223764
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.017427638990026396,0.01640463650411206
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.014388674667515448,0.014937069668491171
wagenveld,baseline,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.016352009684026562,0.015924580921703915
wagenveld,baseline,O4_full_plus_z,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.02108305450024721,0.02332917570007104
wagenveld,baseline,O4_full_plus_z,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.020606772225076377,0.01720123988738054
wagenveld,baseline,O4_full_plus_z,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.019748594138841356,0.020153736481808272
wagenveld,2MRS_clean,O0_intercept,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.01579456662294261,0.012903272350120752
wagenveld,2MRS_clean,O0_intercept,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.01579456662294261,0.017359400816793272
