pack,variant,model,obs_name,bmin,mag_num,pm_sig_max,pm_tot_max,pm_is_none,z_mean,amp_pred,proj_meas
wagenveld,2MRS_clean,O0_intercept,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.01579456662294261,0.015409492213391366
wagenveld,2MRS_clean,O0_intercept,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.01579456662294261,0.018826277211941477
wagenveld,2MRS_clean,O0_intercept,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.01579456662294261,0.015967622014004253
wagenveld,2MRS_clean,O0_intercept,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.01579456662294261,0.012004484152264652
wagenveld,2MRS_clean,O0_intercept,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.01579456662294261,0.01038714740756578
wagenveld,2MRS_clean,O0_intercept,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.01579456662294261,0.023647946896696907
wagenveld,2MRS_clean,O0_intercept,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.01579456662294261,0.019910165586270612
wagenveld,2MRS_clean,O0_intercept,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.01579456662294261,0.0170644753148248
wagenveld,2MRS_clean,O0_intercept,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.01579456662294261,0.01538987109499802
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.01579456662294261,0.015007016674211221
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.01579456662294261,0.015504744841363183
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.01579456662294261,0.01126583158290838
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.01579456662294261,0.01156471462825115
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.01579456662294261,0.010421865391889575
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.01579456662294261,0.010317207859327755
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.01579456662294261,0.016410210571447034
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.01579456662294261,0.019234568943962672
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.01579456662294261,0.018641875876665107
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.01579456662294261,0.016045690504322627
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.01579456662294261,0.016000005491018505
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.01579456662294261,0.014522113829062617
wagenveld,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.01579456662294261,0.015516994766361595
wagenveld,2MRS_clean,O0_intercept,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.01579456662294261,0.02258157018969949
wagenveld,2MRS_clean,O0_intercept,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.01579456662294261,0.016314858998584154
wagenveld,2MRS_clean,O0_intercept,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.01579456662294261,0.0197968342063819
wagenveld,2MRS_clean,O1_bmin,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.015486082422011247,0.012930366533029149
wagenveld,2MRS_clean,O1_bmin,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.015486082422011247,0.01739768572397325
wagenveld,2MRS_clean,O1_bmin,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.015486082422011247,0.015396033908004272
wagenveld,2MRS_clean,O1_bmin,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.021168089970914503,0.018843470798468747
wagenveld,2MRS_clean,O1_bmin,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.018327086196462877,0.015975666302109937
wagenveld,2MRS_clean,O1_bmin,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.015486082422011247,0.011994820415951618
wagenveld,2MRS_clean,O1_bmin,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.01264507864755962,0.010356205262269136
wagenveld,2MRS_clean,O1_bmin,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.021168089970914503,0.023697641516458395
wagenveld,2MRS_clean,O1_bmin,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.018327086196462877,0.01993728255694404
wagenveld,2MRS_clean,O1_bmin,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.015486082422011247,0.01706869505183656
wagenveld,2MRS_clean,O1_bmin,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.01264507864755962,0.015360624761622055
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.015486082422011247,0.015019635198578319
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.015486082422011247,0.015511293118205061
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.015486082422011247,0.011277798150119837
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.015486082422011247,0.011558044065039609
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.015486082422011247,0.010413638321956145
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.015486082422011247,0.010311796217261637
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.015486082422011247,0.01641491613261693
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.015486082422011247,0.019257634278349072
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.015486082422011247,0.01864999180057278
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.015486082422011247,0.01605843977265751
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.015486082422011247,0.015990343705803017
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.015486082422011247,0.014540595900236373
wagenveld,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.015486082422011247,0.01550643871563555
wagenveld,2MRS_clean,O1_bmin,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.015486082422011247,0.022640207516391207
wagenveld,2MRS_clean,O1_bmin,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.015486082422011247,0.016385142783617905
wagenveld,2MRS_clean,O1_bmin,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.015486082422011247,0.019787331476495577
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.014332094764291373,0.012968068528378411
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.014332094764291373,0.017424973767506173
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.014332094764291373,0.015238473535331165
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.021010894834138812,0.018695436615632423
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.017671494799215093,0.015870950638442887
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.014332094764291373,0.011896145513671111
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.010992694729367654,0.010284607642745865
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.021010894834138812,0.02372349390494099
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.017671494799215093,0.019975167451244422
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.014332094764291373,0.01711387527234765
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.010992694729367654,0.01538339165480613
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.014332094764291373,0.014972478174770286
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.014332094764291373,0.015432814652456873
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.014332094764291373,0.01135315471312321
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.014332094764291373,0.011455964361737195
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.014332094764291373,0.010356275328517376
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.014332094764291373,0.010192390803968408
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.01701483272025586,0.0165772162723238
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.01701483272025586,0.01936175596840744
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.01701483272025586,0.018737125218568813
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.01701483272025586,0.01613617779081523
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.01701483272025586,0.016058085587187763
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.01701483272025586,0.014588990505070575
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.01701483272025586,0.015576016344857616
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.01701483272025586,0.022737873762563796
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.01701483272025586,0.016600098784328422
wagenveld,2MRS_clean,O2_bmin_mag,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.01701483272025586,0.01985697358642347
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.015830480942858393,0.013010318767720762
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.015830480942858393,0.01745758497988559
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.015830480942858393,0.01525687308926249
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.021450833818210804,0.01872127995091164
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.0186406573805346,0.015896111427221808
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.015830480942858393,0.011919504170127476
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.013020304505182188,0.010305870881104125
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.021450833818210804,0.023753558549498135
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.0186406573805346,0.020002921743036278
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.015830480942858393,0.01713924813495295
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.013020304505182188,0.015405041068741411
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.013431881670999447,0.014998486673131346
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.013520175157935323,0.015457960074089684
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.0127654730875379,0.011379963365783256
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.013875452821400064,0.011479632725463304
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.012721326344069962,0.010380089054107084
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.010823723853257219,0.010216112742900131
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.016037723808774725,0.016603404742563985
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.016792425879172145,0.01938947679725044
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.016704132392236268,0.018763147272606598
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.017147703542636887,0.016162697698796386
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.01705941005570101,0.016082137943989737
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.01409597457449404,0.014615973731185134
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.015993577065306783,0.015599995765431826
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.0198132869910247,0.02278365030083775
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.0198132869910247,0.016637345392131804
wagenveld,2MRS_clean,O3_bmin_mag_pm,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.0198132869910247,0.019877179189687184
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.016521843008683628,0.013088825388721885
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.016153132667719738,0.017520521010418972
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.015481307609536704,0.015283518691502502
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.021537402786424117,0.018765807990338747
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.018732152878366416,0.015938921086098717
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.01592777391907671,0.011956670944102424
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.013124212221296765,0.010336588367545429
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.021516051294103018,0.02381348803352916
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.018710049166798304,0.02005565035151317
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.015905211325878434,0.01718447389811461
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.013101127297890421,0.015438163092021208
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.01347389410127586,0.01504458106302333
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.013558076955749808,0.015501001819467786
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.012793808868006927,0.011429738795849161
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.013919165286002759,0.011517771605131715
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.012751717440769954,0.010419096927713308
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.010858791225831464,0.010254290125243894
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.01609223461182543,0.016652274729675575
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.016856502699568312,0.01944273444120944
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.016772319845094363,0.018810803101311745
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.017217591029821264,0.01621190664571951
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.017133408175347316,0.01612332645425719
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.014157216969649968,0.014666438337987973
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.01605014318458846,0.015640971860358344
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.02056467177917933,0.022873911797299085
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.020195141454003217,0.016716855001326233
wagenveld,2MRS_clean,O4_full_plus_z,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.019529311873946523,0.01991149317022477
